id,temp,hum,soil_mois,rain,flow_rate,volume,field_id,timestamp
4079,18.7,78.9,63.25,0,0,0,f2,1/2/2025 15:40
4080,18.6,70.1,62.66,0,0,2.76,f1,1/2/2025 15:41
4081,18.6,70.1,63.05,0,0,0,f2,1/2/2025 15:41
4082,18.6,70.1,62.85,0,0,2.76,f1,1/2/2025 15:42
4083,18.6,70.1,62.76,0,0,0,f2,1/2/2025 15:42
4084,18.5,70.2,62.76,0,0,2.76,f1,1/2/2025 15:42
4085,18.5,70.2,63.25,0,0,0,f2,1/2/2025 15:42
4086,18.5,70.2,63.05,0,0,2.76,f1,1/2/2025 15:43
4087,18.5,70.2,63.05,0,0,0,f2,1/2/2025 15:43
4088,18.5,70.2,63.34,0,0,2.76,f1,1/2/2025 15:43
4089,18.5,70.2,64.32,0,0,0,f2,1/2/2025 15:43
4090,18.5,70.3,62.56,0,0,2.76,f1,1/2/2025 15:44
4091,18.5,70.3,62.76,0,0,0,f2,1/2/2025 15:44
4092,18.4,70.2,63.34,0,0,2.76,f1,1/2/2025 15:44
4093,18.4,70.2,63.64,0,0,0,f2,1/2/2025 15:44
4094,18.3,70.1,62.27,0,0,2.76,f1,1/2/2025 15:45
4095,18.3,70.1,62.76,0,0,0,f2,1/2/2025 15:45
4096,18.2,70.1,62.76,0,0,2.76,f1,1/2/2025 15:45
4097,18.2,70.1,62.85,0,0,0,f2,1/2/2025 15:45
4098,18.2,70,62.37,0,0,2.76,f1,1/2/2025 15:46
4099,18.2,70,62.76,0,0,0,f2,1/2/2025 15:46
4100,18,70,63.15,0,0,2.76,f1,1/2/2025 15:46
4101,18,70,64.03,0,0,0,f2,1/2/2025 15:46
4102,17.9,79,62.17,0,0,2.76,f1,1/2/2025 15:47
4103,17.9,79,62.37,0,0,0,f2,1/2/2025 15:47
4104,17.8,79,62.07,0,0,2.76,f1,1/2/2025 15:47
4105,17.8,79,62.66,0,0,0,f2,1/2/2025 15:47
4106,17.7,70,62.85,0,1.47,2.79,f1,1/2/2025 15:48
4107,17.7,70,63.15,0,0.27,0.01,f2,1/2/2025 15:48
4108,17.6,70.3,62.85,0,0,2.79,f1,1/2/2025 15:48
4109,17.6,70.3,64.13,0,0,0.01,f2,1/2/2025 15:48
4110,17.5,70.6,63.05,0,0,2.79,f1,1/2/2025 15:49
4111,17.5,70.6,64.03,0,0,0.01,f2,1/2/2025 15:49
4112,17.6,80,62.56,0,0,2.79,f1,1/2/2025 15:49
4113,17.6,80,62.56,0,0,0.01,f2,1/2/2025 15:49
4114,17.6,80.3,62.17,0,0,2.79,f1,1/2/2025 15:50
4115,17.6,80.3,62.46,0,0,0.01,f2,1/2/2025 15:50
4116,17.6,80.6,63.34,0,0,2.79,f1,1/2/2025 15:51
4117,17.6,80.6,63.93,0,0,0.01,f2,1/2/2025 15:51
4118,17.6,80.7,62.07,0,0,2.79,f1,1/2/2025 15:51
4119,17.6,80.7,62.46,0,0,0.01,f2,1/2/2025 15:51
4120,17.6,80.9,61.97,0,0,2.79,f1,1/2/2025 15:52
4121,17.6,80.9,62.46,0,0,0.01,f2,1/2/2025 15:52
4122,17.6,80.9,61.97,0,0,2.79,f1,1/2/2025 15:52
4123,17.6,80.9,62.46,0,0,0.01,f2,1/2/2025 15:52
4124,17.6,81,62.37,0,0,2.79,f1,1/2/2025 15:53
4125,17.6,81,62.95,0,0,0.01,f2,1/2/2025 15:53
4126,17.7,80.9,60.8,0,0,2.79,f1,1/2/2025 15:53
4127,17.7,80.9,62.46,0,0,0.01,f2,1/2/2025 15:53
4128,17.7,80.9,61.78,0,0,2.79,f1,1/2/2025 15:54
4129,17.7,80.9,62.37,0,0,0.01,f2,1/2/2025 15:54
4130,17.7,80.9,61.49,0,0,2.79,f1,1/2/2025 15:54
4131,17.7,80.9,62.07,0,0,0.01,f2,1/2/2025 15:54
4132,17.8,80.8,61.49,0,0.13,2.79,f1,1/2/2025 15:55
4133,17.8,80.8,62.46,0,0,0.01,f2,1/2/2025 15:55
4134,17.8,80.8,63.44,0,42.4,3.5,f1,1/2/2025 15:55
4135,17.8,80.8,62.27,0,0,0.01,f2,1/2/2025 15:55
4136,17.7,80.8,62.37,0,16,3.76,f1,1/2/2025 15:56
4137,17.7,80.8,62.76,0,0,0.01,f2,1/2/2025 15:56
4138,17.8,80.7,62.76,0,0,3.76,f1,1/2/2025 15:56
4139,17.8,80.7,63.34,0,0,0.01,f2,1/2/2025 15:56
4140,17.7,80.3,61.68,0,0,3.76,f1,1/2/2025 15:57
4141,17.7,80.3,62.37,0,0,0.01,f2,1/2/2025 15:57
4142,17.7,60.8,0,0,3.76,0,0.7,
4143,17.7,80.2,0,0,0,0,0.7,
4144,17.7,80.4,63.05,0,0,3.76,f1,1/2/2025 15:58
4145,17.7,80.4,66.47,0,111.6,1.87,f2,1/2/2025 15:58
4146,17.7,80.5,62.27,0,0,3.76,f1,1/2/2025 15:58
4147,17.7,80.5,64.22,0,0,1.87,f2,1/2/2025 15:58
4148,17.6,80.4,61.49,0,0,3.76,f1,1/2/2025 15:59
4149,17.6,80.4,62.66,0,0,1.87,f2,1/2/2025 15:59
4150,17.6,80.5,60.8,0,0,3.76,f1,1/2/2025 15:59
4151,17.6,80.5,62.17,0,0,1.87,f2,1/2/2025 15:59
4152,17.6,80.5,60.31,0,0,3.76,f1,1/2/2025 16:00
4153,17.6,80.5,60.9,0,0,1.87,f2,1/2/2025 16:00
4154,17.6,80.7,60.12,0,0,3.76,f1,1/2/2025 16:00
4155,17.6,80.7,61.39,0,0,1.87,f2,1/2/2025 16:00
4156,17.6,81.1,60.22,0,0,3.76,f1,1/2/2025 16:01
4157,17.6,81.1,60.9,0,0,1.87,f2,1/2/2025 16:01
4158,17.6,80.9,59.63,0,0,3.76,f1,1/2/2025 16:01
4159,17.6,80.9,60.61,0,0,1.87,f2,1/2/2025 16:01
4160,17.6,80.8,59.43,0,0,3.76,f1,1/2/2025 16:02
4161,17.6,80.8,59.73,0,0,1.87,f2,1/2/2025 16:02
4162,17.6,81.1,59.34,0,0,3.76,f1,1/2/2025 16:02
4163,17.6,81.1,59.53,0,0,1.87,f2,1/2/2025 16:02
4164,17.6,81.4,59.92,0,0,3.76,f1,1/2/2025 16:03
4165,17.6,81.4,60.61,0,0,1.87,f2,1/2/2025 16:03
4166,17.6,81.7,58.85,0,0,3.76,f1,1/2/2025 16:03
4167,17.6,81.7,59.24,0,0,1.87,f2,1/2/2025 16:03
4168,17.6,81.9,58.65,0,0,3.76,f1,1/2/2025 16:04
4169,17.6,81.9,58.75,0,0,1.87,f2,1/2/2025 16:04
4170,17.6,82,57.87,0,0,3.76,f1,1/2/2025 16:04
4171,17.6,82,57.38,0,0,1.87,f2,1/2/2025 16:04
4172,17.6,82,57.58,0,0,3.76,f1,1/2/2025 16:05
4173,17.6,82,57.09,0,0,1.87,f2,1/2/2025 16:05
4174,17.5,81.9,56.89,0,0,3.76,f1,1/2/2025 16:05
4175,17.5,81.9,57.09,0,0,1.87,f2,1/2/2025 16:05
4176,17.5,81.9,58.06,0,0,3.76,f1,1/2/2025 16:06
4177,17.5,81.9,58.16,0,0,1.87,f2,1/2/2025 16:06
4178,17.5,82.1,57.48,0,0,3.76,f1,1/2/2025 16:06
4179,17.5,82.1,56.6,0,0,1.87,f2,1/2/2025 16:06
4180,17.4,82.4,57.67,0,0,3.76,f1,1/2/2025 16:07
4181,17.4,82.4,57.58,0,0,1.87,f2,1/2/2025 16:07
4182,17.3,82.5,57.87,0,0,3.76,f1,1/2/2025 16:07
4183,17.3,82.5,57.38,0,0,1.87,f2,1/2/2025 16:07
4184,17.2,82.6,57.67,0,0,3.76,f1,1/2/2025 16:08
4185,17.2,82.6,11.34,0,0,1.87,f2,1/2/2025 16:08
4186,17.2,82.8,59.34,0,0,3.76,f1,1/2/2025 16:08
4187,17.2,82.8,62.07,0,1.07,1.88,f2,1/2/2025 16:08
4188,17.2,82.9,56.79,0,0,3.76,f1,1/2/2025 16:09
4189,17.2,82.9,59.63,0,0,1.88,f2,1/2/2025 16:09
4190,17.1,82.9,58.06,0,0,3.76,f1,1/2/2025 16:09
4191,17.1,82.9,60.02,0,0,1.88,f2,1/2/2025 16:09
4192,17.1,83,58.65,0,0,3.76,f1,1/2/2025 16:10
4193,17.1,83,60.61,0,0,1.88,f2,1/2/2025 16:10
4194,17.1,83.1,58.46,0,0,3.76,f1,1/2/2025 16:10
4195,17.1,83.1,60.7,0,0,1.88,f2,1/2/2025 16:10
4196,17.1,83.2,57.09,0,0,3.76,f1,1/2/2025 16:11
4197,17.1,83.2,58.36,0,0,1.88,f2,1/2/2025 16:11
4198,17.1,83.2,57.77,0,0,3.76,f1,1/2/2025 16:11
4199,17.1,83.2,59.34,0,0,1.88,f2,1/2/2025 16:11
4200,17.1,82.9,56.6,0,0,3.76,f1,1/2/2025 16:12
4201,17.1,82.9,58.46,0,0,1.88,f2,1/2/2025 16:12
4202,17,82.9,57.67,0,0,3.76,f1,1/2/2025 16:12
4203,17,82.9,59.24,0,0,1.88,f2,1/2/2025 16:12
4204,17,83,57.58,0,0,3.76,f1,1/2/2025 16:13
4205,17,83,59.14,0,0,1.88,f2,1/2/2025 16:13
4206,17,83.2,18.96,0,0,3.76,f1,1/2/2025 16:13
4207,17,83.2,59.34,0,0,1.88,f2,1/2/2025 16:13
4208,17,83.2,43.79,0,0,3.76,f1,1/2/2025 16:14
4209,17,83.2,58.26,0,0,1.88,f2,1/2/2025 16:14
4210,17.1,83.1,57.97,0,0,3.76,f1,1/2/2025 16:14
4211,17.1,83.1,59.63,0,0,1.88,f2,1/2/2025 16:14
4212,17.1,83.1,58.06,0,0,3.76,f1,1/2/2025 16:15
4213,17.1,83.1,59.73,0,0,1.88,f2,1/2/2025 16:15
4214,17,83.2,57.77,0,0,3.76,f1,1/2/2025 16:15
4215,17,83.2,58.55,0,0,1.88,f2,1/2/2025 16:15
4216,17.1,83.1,58.85,0,0,3.76,f1,1/2/2025 16:16
4217,17.1,83.1,59.63,0,0,1.88,f2,1/2/2025 16:16
4218,17,83.2,59.04,0,0,3.76,f1,1/2/2025 16:16
4219,17,83.2,59.82,0,0,1.88,f2,1/2/2025 16:16
4220,17.1,83.1,58.85,0,0,3.76,f1,1/2/2025 16:17
4221,17.1,83.1,58.85,0,0,1.88,f2,1/2/2025 16:17
4222,17.1,83.1,58.94,0,0,3.76,f1,1/2/2025 16:17
4223,17.1,83.1,58.65,0,0,1.88,f2,1/2/2025 16:17
4224,17.1,83.1,59.34,0,0,3.76,f1,1/2/2025 16:18
4225,17.1,83.1,59.43,0,0,1.88,f2,1/2/2025 16:18
4226,17.1,83.1,59.63,0,0,3.76,f1,1/2/2025 16:18
4227,17.1,83.1,58.75,0,0.13,1.89,f2,1/2/2025 16:18
4228,17.1,83.1,59.34,0,0,3.76,f1,1/2/2025 16:19
4229,17.1,83.1,59.24,0,0,1.89,f2,1/2/2025 16:19
4230,17.1,83.1,60.12,0,0,3.76,f1,1/2/2025 16:19
4231,17.1,83.1,59.63,0,0,1.89,f2,1/2/2025 16:19
4232,17.2,83,57.58,0,0,3.76,f1,1/2/2025 16:20
4233,17.2,83,59.24,0,0,1.89,f2,1/2/2025 16:20
4234,17.2,83,58.46,0,0,3.76,f1,1/2/2025 16:20
4235,17.2,83,59.14,0,0,1.89,f2,1/2/2025 16:20
4236,17.1,83,58.16,0,0,3.76,f1,1/2/2025 16:21
4237,17.1,83,58.94,0,0,1.89,f2,1/2/2025 16:21
4238,17.1,83.1,58.75,0,0,3.76,f1,1/2/2025 16:21
4239,17.1,83.1,58.94,0,0,1.89,f2,1/2/2025 16:21
4240,17.1,83.1,58.55,0,0,3.76,f1,1/2/2025 16:22
4241,17.1,83.1,59.04,0,0,1.89,f2,1/2/2025 16:22
4242,17.1,83,58.46,0,0,3.76,f1,1/2/2025 16:22
4243,17.1,83,59.04,0,0,1.89,f2,1/2/2025 16:22
4244,17.1,83,57.87,0,0,3.76,f1,1/2/2025 16:23
4245,17.1,83,59.53,0,0,1.89,f2,1/2/2025 16:23
4246,17.1,82.9,56.7,0,0,3.76,f1,1/2/2025 16:23
4247,17.1,82.9,58.94,0,0,1.89,f2,1/2/2025 16:23
4248,17.1,82.9,56.11,0,0,3.76,f1,1/2/2025 16:24
4249,17.1,82.9,58.75,0,0,1.89,f2,1/2/2025 16:24
4250,17.1,83.1,55.91,0,0,3.76,f1,1/2/2025 16:25
4251,17.1,83.1,57.87,0,0,1.89,f2,1/2/2025 16:25
4252,17.1,83.4,55.82,0,0,3.76,f1,1/2/2025 16:25
4253,17.1,83.4,57.58,0,0,1.89,f2,1/2/2025 16:25
4254,17.1,83.5,56.11,0,0,3.76,f1,1/2/2025 16:26
4255,17.1,83.5,57.87,0,0,1.89,f2,1/2/2025 16:26
4256,17.1,83.5,55.91,0,0,3.76,f1,1/2/2025 16:26
4257,17.1,83.5,57.87,0,0,1.89,f2,1/2/2025 16:26
4258,17.2,83.8,55.62,0,0,3.76,f1,1/2/2025 16:27
4259,17.2,83.8,57.77,0,0,1.89,f2,1/2/2025 16:27
4260,17.2,83.9,56.11,0,0,3.76,f1,1/2/2025 16:27
4261,17.2,83.9,58.16,0,0,1.89,f2,1/2/2025 16:27
4262,17.2,84.1,56.5,0,0,3.76,f1,1/2/2025 16:28
4263,17.2,84.1,58.65,0,0,1.89,f2,1/2/2025 16:28
4264,17.2,84.2,55.72,0,0,3.76,f1,1/2/2025 16:28
4265,17.2,84.2,58.06,0,0,1.89,f2,1/2/2025 16:28
4266,17.2,84.4,55.52,0,0,3.76,f1,1/2/2025 16:29
4267,17.2,84.4,57.77,0,0,1.89,f2,1/2/2025 16:29
4268,17.3,84.4,56.4,0,0,3.76,f1,1/2/2025 16:29
4269,17.3,84.4,58.65,0,0,1.89,f2,1/2/2025 16:29
4270,17.3,84.4,55.52,0,0,3.76,f1,1/2/2025 16:30
4271,17.3,84.4,57.48,0,0,1.89,f2,1/2/2025 16:30
4272,17.3,84.4,55.43,0,0,3.76,f1,1/2/2025 16:30
4273,17.3,84.4,57.67,0,0,1.89,f2,1/2/2025 16:30
4274,17.3,84.5,55.91,0,0,3.76,f1,1/2/2025 16:31
4275,17.3,84.5,57.67,0,0,1.89,f2,1/2/2025 16:31
4276,17.3,84.3,55.43,0,0,3.76,f1,1/2/2025 16:31
4277,17.3,84.3,57.67,0,0,1.89,f2,1/2/2025 16:31
4278,17.3,84.2,55.82,0,0,3.76,f1,1/2/2025 16:32
4279,17.3,84.2,57.67,0,0,1.89,f2,1/2/2025 16:32
4280,17.3,84.3,55.52,0,0,3.76,f1,1/2/2025 16:32
4281,17.3,84.3,57.77,0,0,1.89,f2,1/2/2025 16:32
4282,17.4,84,55,52,0,4,0.76,
4283,17.4,84.4,57.58,0,0,1.89,f1,1/2/2025 16:33
4284,17.3,84.6,55.23,0,0,3.76,f1,1/2/2025 16:33
4285,17.3,84.6,57.77,0,0,1.89,f2,1/2/2025 16:33
4286,17.4,84.8,55.52,0,0,3.76,f1,1/2/2025 16:34
4287,17.4,84.8,57.48,0,0,1.89,f2,1/2/2025 16:34
4288,17.4,85,56.11,0,0,3.76,f1,1/2/2025 16:35
4289,17.4,85,58.55,0,0,1.89,f2,1/2/2025 16:35
4290,17.4,85.1,55.43,0,0,3.76,f1,1/2/2025 16:35
4291,17.4,85.1,57.58,0,0,1.89,f2,1/2/2025 16:35
4292,17.3,85.1,54.94,0,0,3.76,f1,1/2/2025 16:36
4293,17.3,85.1,56.79,0,0,1.89,f2,1/2/2025 16:36
4294,17.3,85.1,54.74,0,0,3.76,f1,1/2/2025 16:36
4295,17.3,85.1,57.48,0,0,1.89,f2,1/2/2025 16:36
4296,17.3,85.1,55.13,0,0,3.76,f1,1/2/2025 16:37
4297,17.3,85.1,57.28,0,0,1.89,f2,1/2/2025 16:37
4298,17.3,85.2,54.64,0,0,3.76,f1,1/2/2025 16:37
4299,17.3,85.2,56.5,0,0,1.89,f2,1/2/2025 16:37
4300,17.4,85.2,55.33,0,0,3.76,f1,1/2/2025 16:38
4301,17.4,85.2,57.97,0,0,1.89,f2,1/2/2025 16:38
4302,17.3,85.3,55.13,0,0,3.76,f1,1/2/2025 16:38
4303,17.3,85.3,57.67,0,0,1.89,f2,1/2/2025 16:38
4304,17.3,85.3,55.62,0,0,3.76,f1,1/2/2025 16:39
4305,17.3,85.3,58.36,0,0,1.89,f2,1/2/2025 16:39
4306,17.3,85.3,55.33,0,0,3.76,f1,1/2/2025 16:39
4307,17.3,85.3,57.77,0,0,1.89,f2,1/2/2025 16:39
4308,17.3,85.3,55.62,0,0,3.76,f1,1/2/2025 16:40
4309,17.3,85.3,57.58,0,0,1.89,f2,1/2/2025 16:40
4310,17.3,85.3,54.55,0,0,3.76,f1,1/2/2025 16:40
4311,17.3,85.3,56.5,0,0,1.89,f2,1/2/2025 16:40
4312,17.3,85.3,55.33,0,0,3.76,f1,1/2/2025 16:41
4313,17.3,85.3,57.58,0,0,1.89,f2,1/2/2025 16:41
4314,17.3,85.4,56.11,0,0,3.76,f1,1/2/2025 16:41
4315,17.3,85.4,57.67,0,0,1.89,f2,1/2/2025 16:41
4316,17.2,85.4,55.72,0,0,3.76,f1,1/2/2025 16:42
4317,17.2,85.4,57.58,0,0,1.89,f2,1/2/2025 16:42
4318,17.2,85.5,55.52,0,0,3.76,f1,1/2/2025 16:42
4319,17.2,85.5,57.58,0,0,1.89,f2,1/2/2025 16:42
4320,17.2,85.5,55.43,0,0,3.76,f1,1/2/2025 16:43
4321,17.2,85.5,56.99,0,0,1.89,f2,1/2/2025 16:43
4322,17.2,85.5,56.4,0,0,3.76,f1,1/2/2025 16:43
4323,17.2,85.5,57.58,0,0,1.89,f2,1/2/2025 16:43
4324,17.2,85.6,55.62,0,0,3.76,f1,1/2/2025 16:44
4325,17.2,85.6,58.16,0,0,1.89,f2,1/2/2025 16:44
4326,17.2,85.7,56.5,0,0,3.76,f1,1/2/2025 16:44
4327,17.2,85.7,58.85,0,0,1.89,f2,1/2/2025 16:44
4328,17.2,85.8,54.64,0,0,3.76,f1,1/2/2025 16:45
4329,17.2,85.8,56.99,0,0,1.89,f2,1/2/2025 16:45
4330,17.2,85.8,55.72,0,0,3.76,f1,1/2/2025 16:45
4331,17.2,85.8,57.58,0,0,1.89,f2,1/2/2025 16:45
4332,17.2,85.9,54.84,0,0,3.76,f1,1/2/2025 16:46
4333,17.2,85.9,56.5,0,0,1.89,f2,1/2/2025 16:46
4334,17.2,86,56.6,0,0,3.76,f1,1/2/2025 16:46
4335,17.2,86,58.85,0,0,1.89,f2,1/2/2025 16:46
4336,17.2,86.1,54.94,0,0,3.76,f1,1/2/2025 16:47
4337,17.2,86.1,57.67,0,0,1.89,f2,1/2/2025 16:47
4338,17.1,86.1,55.43,0,0,3.76,f1,1/2/2025 16:47
4339,17.1,86.1,57.58,0,0,1.89,f2,1/2/2025 16:47
4340,17.1,86.2,55.72,0,0,3.76,f1,1/2/2025 16:48
4341,17.1,86.2,57.28,0,0,1.89,f2,1/2/2025 16:48
4342,17.1,86.1,56.01,0,0,3.76,f1,1/2/2025 16:48
4343,17.1,86.1,58.94,0,0,1.89,f2,1/2/2025 16:48
4344,17,86.1,56.01,0,0,3.76,f1,1/2/2025 16:49
4345,17,86.1,58.55,0,0,1.89,f2,1/2/2025 16:49
4346,17,86,56.5,0,0,3.76,f1,1/2/2025 16:49
4347,17,86,58.16,0,0,1.89,f2,1/2/2025 16:49
4348,17,86.1,55.72,0,0,3.76,f1,1/2/2025 16:50
4349,17,86.1,57.67,0,0,1.89,f2,1/2/2025 16:50
4350,17,86.1,55.33,0,0,3.76,f1,1/2/2025 16:50
4351,17,86.1,57.67,0,0,1.89,f2,1/2/2025 16:50
4352,17,86.2,54.55,0,0,3.76,f1,1/2/2025 16:51
4353,17,86.2,56.5,0,0,1.89,f2,1/2/2025 16:51
4354,17,86.2,54.74,0,0,3.76,f1,1/2/2025 16:51
4355,17,86.2,56.6,0,0,1.89,f2,1/2/2025 16:51
4356,17,86.3,54.25,0,0,3.76,f1,1/2/2025 16:52
4357,17,86.3,56.4,0,0,1.89,f2,1/2/2025 16:52
4358,17,86.3,55.13,0,0,3.76,f1,1/2/2025 16:52
4359,17,86.3,57.09,0,0,1.89,f2,1/2/2025 16:52
4360,17,86.3,55.23,0,0,3.76,f1,1/2/2025 16:53
4361,17,86.3,57.18,0,0,1.89,f2,1/2/2025 16:53
4362,16.9,86.4,56.21,0,0,3.76,f1,1/2/2025 16:54
4363,16.9,86.4,58.26,0,0,1.89,f2,1/2/2025 16:54
4364,16.9,86.4,55.33,0,0,3.76,f1,1/2/2025 16:54
4365,16.9,86.4,57.58,0,0,1.89,f2,1/2/2025 16:54
4366,16.9,86.4,55.72,0,0,3.76,f1,1/2/2025 16:55
4367,16.9,86.4,58.16,0,0,1.89,f2,1/2/2025 16:55
4368,16.9,86.5,53.67,0,0,3.76,f1,1/2/2025 16:55
4369,16.9,86.5,56.5,0,0,1.89,f2,1/2/2025 16:55
4370,16.9,86.5,55.72,0,0,3.76,f1,1/2/2025 16:56
4371,16.9,86.5,57.58,0,0,1.89,f2,1/2/2025 16:56
4372,16.9,86.5,56.79,0,0,3.76,f1,1/2/2025 16:56
4373,16.9,86.5,58.94,0,0,1.89,f2,1/2/2025 16:56
4374,16.9,86.6,55.91,0,0,3.76,f1,1/2/2025 16:57
4375,16.9,86.6,57.67,0,0,1.89,f2,1/2/2025 16:57
4376,17,86.6,55.62,0,0,3.76,f1,1/2/2025 16:57
4377,17,86.6,57.77,0,0,1.89,f2,1/2/2025 16:57
4378,16.9,86.7,55.82,0,0,3.76,f1,1/2/2025 16:58
4379,16.9,86.7,57.97,0,0,1.89,f2,1/2/2025 16:58
4380,16.9,86.7,55.62,0,0,3.76,f1,1/2/2025 16:58
4381,16.9,86.7,57.48,0,0,1.89,f2,1/2/2025 16:58
4382,16.9,86.7,55.91,0,0,3.76,f1,1/2/2025 16:59
4383,16.9,86.7,57.58,0,0,1.89,f2,1/2/2025 16:59
4384,16.9,86.8,56.3,0,0,3.76,f1,1/2/2025 16:59
4385,16.9,86.8,58.65,0,0,1.89,f2,1/2/2025 16:59
4386,17,86.8,55.82,0,0,3.76,f1,1/2/2025 17:00
4387,17,86.8,57.48,0,0,1.89,f2,1/2/2025 17:00
4388,16.9,86.9,54.94,0,0,3.76,f1,1/2/2025 17:00
4389,16.9,86.9,56.4,0,0,1.89,f2,1/2/2025 17:00
4390,17,86.9,55.72,0,0,3.76,f1,1/2/2025 17:01
4391,17,86.9,57.48,0,0,1.89,f2,1/2/2025 17:01
4392,17,87,55.43,0,0,3.76,f1,1/2/2025 17:01
4393,17,87,57.09,0,0,1.89,f2,1/2/2025 17:01
4394,16.9,87.1,55.62,0,0,3.76,f1,1/2/2025 17:02
4395,16.9,87.1,57.48,0,0,1.89,f2,1/2/2025 17:02
4396,16.9,87.1,55.23,0,0,3.76,f1,1/2/2025 17:02
4397,16.9,87.1,56.7,0,0,1.89,f2,1/2/2025 17:02
4398,16.9,87.1,55.33,0,0,3.76,f1,1/2/2025 17:03
4399,16.9,87.1,57.67,0,0,1.89,f2,1/2/2025 17:03
4400,16.9,87.1,55.13,0,0,3.76,f1,1/2/2025 17:03
4401,16.9,87.1,56.79,0,0,1.89,f2,1/2/2025 17:03
4402,16.8,87.1,55.62,0,0,3.76,f1,1/2/2025 17:04
4403,16.8,87.1,58.26,0,0,1.89,f2,1/2/2025 17:04
4404,16.8,87.1,54.35,0,0,3.76,f1,1/2/2025 17:04
4405,16.8,87.1,56.3,0,0,1.89,f2,1/2/2025 17:04
4406,16.8,87.1,55.43,0,0,3.76,f1,1/2/2025 17:05
4407,16.8,87.1,57.77,0,0,1.89,f2,1/2/2025 17:05
4408,16.8,87.1,55.03,0,0,3.76,f1,1/2/2025 17:05
4409,16.8,87.1,57.67,0,0,1.89,f2,1/2/2025 17:05
4410,16.8,87.1,53.27,0,0,3.76,f1,1/2/2025 17:06
4411,16.8,87.1,56.6,0,0,1.89,f2,1/2/2025 17:06
4412,16.9,87.1,55.13,0,0,3.76,f1,1/2/2025 17:06
4413,16.9,87.1,57.38,0,0,1.89,f2,1/2/2025 17:06
4414,16.8,87.2,54.94,0,0,3.76,f1,1/2/2025 17:07
4415,16.8,87.2,57.67,0,0,1.89,f2,1/2/2025 17:07
4416,16.8,87.2,54.74,0,0,3.76,f1,1/2/2025 17:07
4417,16.8,87.2,57.58,0,0,1.89,f2,1/2/2025 17:07
4418,16.8,87.2,54.06,0,0,3.76,f1,1/2/2025 17:08
4419,16.8,87.2,57.97,0,0,1.89,f2,1/2/2025 17:08
4420,16.8,87.2,55.03,0,0,3.76,f1,1/2/2025 17:09
4421,16.8,87.2,58.06,0,0,1.89,f2,1/2/2025 17:09
4422,16.8,87.2,54.74,0,0,3.76,f1,1/2/2025 17:09
4423,16.8,87.2,57.48,0,0,1.89,f2,1/2/2025 17:09
4424,16.7,87.2,55.62,0,0,3.76,f1,1/2/2025 17:10
4425,16.7,87.2,58.26,0,0,1.89,f2,1/2/2025 17:10
4426,16.7,87.1,54.35,0,0,3.76,f1,1/2/2025 17:10
4427,16.7,87.1,57.48,0,0,1.89,f2,1/2/2025 17:10
4428,16.7,87,54.25,0,0,3.76,f1,1/2/2025 17:11
4429,16.7,87,57.67,0,0,1.89,f2,1/2/2025 17:11
4430,16.6,87,54.35,0,0,3.76,f1,1/2/2025 17:11
4431,16.6,87,56.99,0,0,1.89,f2,1/2/2025 17:11
4432,16.6,86.9,54.35,0,0,3.76,f1,1/2/2025 17:12
4433,16.6,86.9,57.58,0,0,1.89,f2,1/2/2025 17:12
4434,16.6,86.9,54.55,0,0,3.76,f1,1/2/2025 17:12
4435,16.6,86.9,57.28,0,0,1.89,f2,1/2/2025 17:12
4436,16.6,86.8,54.25,0,0,3.76,f1,1/2/2025 17:13
4437,16.6,86.8,57.18,0,0,1.89,f2,1/2/2025 17:13
4438,16.6,86.7,54.45,0,0,3.76,f1,1/2/2025 17:13
4439,16.6,86.7,57.38,0,0,1.89,f2,1/2/2025 17:13
4440,16.5,86.7,55.33,0,0,3.76,f1,1/2/2025 17:14
4441,16.5,86.7,58.26,0,0,1.89,f2,1/2/2025 17:14
4442,16.5,86.8,54.64,0,0,3.76,f1,1/2/2025 17:14
4443,16.5,86.8,57.28,0,0,1.89,f2,1/2/2025 17:14
4444,16.5,86.7,54.55,0,0,3.76,f1,1/2/2025 17:15
4445,16.5,86.7,57.09,0,0,1.89,f2,1/2/2025 17:15
4446,16.5,86.7,53.57,0,0,3.76,f1,1/2/2025 17:15
4447,16.5,86.7,56.11,0,0,1.89,f2,1/2/2025 17:15
4448,16.5,86.7,54.45,0,0,3.76,f1,1/2/2025 17:16
4449,16.5,86.7,57.18,0,0,1.89,f2,1/2/2025 17:16
4450,16.5,86.7,53.96,0,0,3.76,f1,1/2/2025 17:16
4451,16.5,86.7,56.89,0,0,1.89,f2,1/2/2025 17:16
4452,16.4,86.7,54.35,0,0,3.76,f1,1/2/2025 17:17
4453,16.4,86.7,57.18,0,0,1.89,f2,1/2/2025 17:17
4454,16.4,86.6,54.55,0,0,3.76,f1,1/2/2025 17:17
4455,16.4,86.6,57.18,0,0,1.89,f2,1/2/2025 17:17
4456,16.4,86.5,54.64,0,0,3.76,f1,1/2/2025 17:18
4457,16.4,86.5,57.77,0,0,1.89,f2,1/2/2025 17:18
4458,16.4,86.5,55.72,0,0,3.76,f1,1/2/2025 17:18
4459,16.4,86.5,58.26,0,0,1.89,f2,1/2/2025 17:18
4460,16.4,86.5,54.25,0,0,3.76,f1,1/2/2025 17:19
4461,16.4,86.5,57.09,0,0,1.89,f2,1/2/2025 17:19
